State FIPS Code,County FIPS Code,County,Year,Labor Force Size,Employed,Unemployed,Unemployment Rate
48,249,Jim Wells,1992,15909,13846,2063,13.0
48,251,Johnson,1992,49920,46893,3027,6.1
48,253,Jones,1992,8068,7592,476,5.9
48,255,Karnes,1992,5107,4751,356,7.0
48,257,Kaufman,1992,25693,24121,1572,6.1
48,259,Kendall,1992,8265,8065,200,2.4
48,261,Kenedy,1992,218,216,2,0.9
48,263,Kent,1992,472,453,19,4.0
48,265,Kerr,1992,16189,15498,691,4.3
48,267,Kimble,1992,2203,2135,68,3.1
48,269,King,1992,137,133,4,2.9
48,271,Kinney,1992,1181,1066,115,9.7
48,273,Kleberg,1992,13097,12074,1023,7.8
48,275,Knox,1992,2465,2364,101,4.1
48,277,Lamar,1992,21151,19253,1898,9.0
48,279,Lamb,1992,6543,6068,475,7.3
48,281,Lampasas,1992,6347,5903,444,7.0
48,283,La Salle,1992,2505,2253,252,10.1
48,285,Lavaca,1992,8772,8533,239,2.7
48,287,Lee,1992,6880,6605,275,4.0
48,289,Leon,1992,5260,4814,446,8.5
48,291,Liberty,1992,24341,21723,2618,10.8
48,293,Limestone,1992,9276,8745,531,5.7
48,295,Lipscomb,1992,1402,1337,65,4.6
48,297,Live Oak,1992,4859,4605,254,5.2
48,299,Llano,1992,4293,4092,201,4.7
48,301,Loving,1992,79,75,4,5.1
48,303,Lubbock,1992,115771,109109,6662,5.8
48,305,Lynn,1992,2870,2734,136,4.7
48,307,McCulloch,1992,3495,3212,283,8.1
48,309,McLennan,1992,94553,88212,6341,6.7
48,311,McMullen,1992,335,329,6,1.8
48,313,Madison,1992,4076,3934,142,3.5
48,315,Marion,1992,3885,3375,510,13.1
48,317,Martin,1992,1847,1795,52,2.8
48,319,Mason,1992,1576,1514,62,3.9
48,321,Matagorda,1992,18066,15285,2781,15.4
48,323,Maverick,1992,17037,11188,5849,34.3
48,325,Medina,1992,12188,11423,765,6.3
48,327,Menard,1992,1010,962,48,4.8
48,329,Midland,1992,57821,53647,4174,7.2
48,331,Milam,1992,10346,9790,556,5.4
48,333,Mills,1992,2113,2043,70,3.3
48,335,Mitchell,1992,3291,2948,343,10.4
48,337,Montague,1992,7847,7277,570,7.3
48,339,Montgomery,1992,102466,95882,6584,6.4
48,341,Moore,1992,8593,8259,334,3.9
48,343,Morris,1992,6005,5179,826,13.8
48,345,Motley,1992,799,763,36,4.5
48,347,Nacogdoches,1992,26287,24681,1606,6.1
48,349,Navarro,1992,19183,17715,1468,7.7
48,351,Newton,1992,5398,4749,649,12.0
48,353,Nolan,1992,7857,7198,659,8.4
48,355,Nueces,1992,143094,129193,13901,9.7
48,357,Ochiltree,1992,4428,4122,306,6.9
48,359,Oldham,1992,1156,1083,73,6.3
48,361,Orange,1992,42079,37219,4860,11.5
48,363,Palo Pinto,1992,11863,10712,1151,9.7
48,365,Panola,1992,8085,7150,935,11.6
48,367,Parker,1992,33724,31521,2203,6.5
48,369,Parmer,1992,4322,4122,200,4.6
48,371,Pecos,1992,6678,5986,692,10.4
48,373,Polk,1992,13058,11905,1153,8.8
48,375,Potter,1992,48941,45835,3106,6.3
48,377,Presidio,1992,3201,2198,1003,31.3
48,379,Rains,1992,3134,2920,214,6.8
48,381,Randall,1992,52230,50339,1891,3.6
48,383,Reagan,1992,1985,1875,110,5.5
48,385,Real,1992,1089,998,91,8.4
48,387,Red River,1992,5954,5421,533,9.0
48,389,Reeves,1992,6918,5882,1036,15.0
48,391,Refugio,1992,3315,3125,190,5.7
48,393,Roberts,1992,560,531,29,5.2
48,395,Robertson,1992,6714,6223,491,7.3
48,397,Rockwall,1992,16142,15329,813,5.0
48,399,Runnels,1992,5315,5068,247,4.6
48,401,Rusk,1992,21559,19851,1708,7.9
48,403,Sabine,1992,3508,3115,393,11.2
48,405,San Augustine,1992,3441,3208,233,6.8
48,407,San Jacinto,1992,7170,6712,458,6.4
48,409,San Patricio,1992,27010,23737,3273,12.1
48,411,San Saba,1992,2168,2020,148,6.8
48,413,Schleicher,1992,1330,1221,109,8.2
48,415,Scurry,1992,8159,7487,672,8.2
48,417,Shackelford,1992,1480,1421,59,4.0
48,419,Shelby,1992,9376,8553,823,8.8
48,421,Sherman,1992,1378,1339,39,2.8
48,423,Smith,1992,79061,73443,5618,7.1
48,425,Somervell,1992,3649,3395,254,7.0
48,427,Starr,1992,19206,12663,6543,34.1
48,429,Stephens,1992,3760,3543,217,5.8
48,431,Sterling,1992,738,721,17,2.3
48,433,Stonewall,1992,906,764,142,15.7
48,435,Sutton,1992,2150,1978,172,8.0
48,437,Swisher,1992,4039,3816,223,5.5
48,439,Tarrant,1992,681959,632973,48986,7.2
48,441,Taylor,1992,57448,54277,3171,5.5
48,443,Terrell,1992,635,596,39,6.1
48,445,Terry,1992,6075,5554,521,8.6
48,447,Throckmorton,1992,926,906,20,2.2
48,449,Titus,1992,11953,10786,1167,9.8
48,451,Tom Green,1992,48660,46144,2516,5.2
48,453,Travis,1992,362455,346161,16294,4.5
48,455,Trinity,1992,4834,4558,276,5.7
48,457,Tyler,1992,6831,6199,632,9.3
48,459,Upshur,1992,14984,13755,1229,8.2
48,461,Upton,1992,1931,1811,120,6.2
48,463,Uvalde,1992,10314,8824,1490,14.4
48,465,Val Verde,1992,17194,14680,2514,14.6
48,467,Van Zandt,1992,17781,16539,1242,7.0
48,469,Victoria,1992,39939,37512,2427,6.1
48,471,Walker,1992,20590,19903,687,3.3
48,473,Waller,1992,10967,10399,568,5.2
48,475,Ward,1992,4989,4479,510,10.2
48,477,Washington,1992,13370,12967,403,3.0
48,479,Webb,1992,61543,54739,6804,11.1
48,481,Wharton,1992,19568,18248,1320,6.7
48,483,Wheeler,1992,2760,2587,173,6.3
48,485,Wichita,1992,56624,52824,3800,6.7
48,487,Wilbarger,1992,7317,6948,369,5.0
48,489,Willacy,1992,7531,5908,1623,21.6
48,491,Williamson,1992,87024,84273,2751,3.2
48,493,Wilson,1992,11069,10569,500,4.5
48,495,Winkler,1992,3563,3195,368,10.3
48,497,Wise,1992,17405,16308,1097,6.3
48,499,Wood,1992,13888,12935,953,6.9
48,501,Yoakum,1992,3957,3674,283,7.2
48,503,Young,1992,8842,8150,692,7.8
48,505,Zapata,1992,3473,2850,623,17.9
48,507,Zavala,1992,4810,3553,1257,26.1
49,1,Beaver,1992,2026,1925,101,5.0
49,3,Box Elder,1992,15999,15159,840,5.3
49,5,Cache,1992,36063,34742,1321,3.7
49,7,Carbon,1992,8931,8088,843,9.4
49,9,Daggett,1992,402,383,19,4.7
49,11,Davis,1992,93573,89489,4084,4.4
49,13,Duchesne,1992,5411,4938,473,8.7
49,15,Emery,1992,4461,4066,395,8.9
49,17,Garfield,1992,2255,1947,308,13.7
49,19,Grand,1992,4051,3751,300,7.4
49,21,Iron,1992,10104,9714,390,3.9
49,23,Juab,1992,3121,2891,230,7.4
49,25,Kane,1992,2845,2627,218,7.7
49,27,Millard,1992,4654,4368,286,6.1
49,29,Morgan,1992,2911,2758,153,5.3
49,31,Piute,1992,462,429,33,7.1
49,33,Rich,1992,755,727,28,3.7
49,35,Salt Lake,1992,396365,378789,17576,4.4
49,37,San Juan,1992,4428,3982,446,10.1
49,39,Sanpete,1992,6806,6172,634,9.3
49,41,Sevier,1992,6637,6171,466,7.0
49,43,Summit,1992,9241,8615,626,6.8
49,45,Tooele,1992,12565,11787,778,6.2
49,47,Uintah,1992,9702,8977,725,7.5
49,49,Utah,1992,127273,121957,5316,4.2
49,51,Wasatch,1992,4799,4434,365,7.6
49,53,Washington,1992,22768,21788,980,4.3
49,55,Wayne,1992,1048,963,85,8.1
49,57,Weber,1992,82728,77790,4938,6.0
50,1,Addison,1992,18650,17346,1304,7.0
50,3,Bennington,1992,18804,17666,1138,6.1
50,5,Caledonia,1992,15140,14077,1063,7.0
50,7,Chittenden,1992,79507,75961,3546,4.5
50,9,Essex,1992,2891,2647,244,8.4
50,11,Franklin,1992,21795,20330,1465,6.7
50,13,Grand Isle,1992,2986,2742,244,8.2
50,15,Lamoille,1992,10889,9963,926,8.5
50,17,Orange,1992,14227,13470,757,5.3
50,19,Orleans,1992,12276,11039,1237,10.1
50,21,Rutland,1992,32623,30141,2482,7.6
50,23,Washington,1992,29920,27832,2088,7.0
50,25,Windham,1992,22652,21406,1246,5.5
50,27,Windsor,1992,29287,27599,1688,5.8
51,1,Accomack,1992,15604,14173,1431,9.2
51,3,Albemarle,1992,36088,34730,1358,3.8
51,5,Alleghany,1992,7948,7208,740,9.3
51,7,Amelia,1992,4521,4151,370,8.2
51,9,Amherst,1992,14743,13806,937,6.4
51,11,Appomattox,1992,6743,6134,609,9.0
51,13,Arlington,1992,109084,104398,4686,4.3
51,15,Augusta,1992,30157,28386,1771,5.9
51,17,Bath,1992,2870,2549,321,11.2
51,19,Bedford,1992,29978,28338,1640,5.5
51,21,Bland,1992,3655,3424,231,6.3
51,23,Botetourt,1992,14665,13855,810,5.5
51,25,Brunswick,1992,7501,6737,764,10.2
51,27,Buchanan,1992,11498,9675,1823,15.9
51,29,Buckingham,1992,5712,5313,399,7.0
51,31,Campbell,1992,26865,25065,1800,6.7
51,33,Caroline,1992,10670,9452,1218,11.4
51,35,Carroll,1992,14546,13378,1168,8.0
51,36,Charles City,1992,3538,3197,341,9.6
51,37,Charlotte,1992,5979,5345,634,10.6
51,41,Chesterfield,1992,129212,122897,6315,4.9
51,43,Clarke,1992,6351,6028,323,5.1
51,45,Craig,1992,3357,3195,162,4.8
51,47,Culpeper,1992,14980,13943,1037,6.9
51,49,Cumberland,1992,4272,3968,304,7.1
51,51,Dickenson,1992,6388,5276,1112,17.4
51,53,Dinwiddie,1992,11196,10336,860,7.7
51,57,Essex,1992,4716,4353,363,7.7
51,59,Fairfax,1992,497995,479685,18310,3.7
51,61,Fauquier,1992,27447,26080,1367,5.0
51,63,Floyd,1992,6464,5883,581,9.0
51,65,Fluvanna,1992,7111,6731,380,5.3
51,67,Franklin,1992,21635,20367,1268,5.9
51,69,Frederick,1992,28479,26388,2091,7.3
51,71,Giles,1992,8456,7744,712,8.4
51,73,Gloucester,1992,16001,15244,757,4.7
51,75,Goochland,1992,7925,7461,464,5.9
51,77,Grayson,1992,8774,8156,618,7.0
51,79,Greene,1992,6281,5887,394,6.3
51,81,Greensville,1992,5365,4990,375,7.0
51,83,Halifax,1992,18951,17383,1568,8.3
51,85,Hanover,1992,38395,36594,1801,4.7
51,87,Henrico,1992,131731,124891,6840,5.2
51,89,Henry,1992,31265,29122,2143,6.9
51,91,Highland,1992,1320,1261,59,4.5
51,93,Isle of Wight,1992,13744,12753,991,7.2
51,95,James City,1992,20383,19742,641,3.1
51,97,King and Queen,1992,3327,3100,227,6.8
51,99,King George,1992,7486,6891,595,7.9
51,101,King William,1992,6508,6177,331,5.1
51,103,Lancaster,1992,5418,4603,815,15.0
51,105,Lee,1992,10017,8582,1435,14.3
51,107,Loudoun,1992,56583,54308,2275,4.0
51,109,Louisa,1992,10854,9715,1139,10.5
51,111,Lunenburg,1992,5191,4565,626,12.1
51,113,Madison,1992,6584,6259,325,4.9
51,115,Mathews,1992,4254,4067,187,4.4
51,117,Mecklenburg,1992,14938,13600,1338,9.0
51,119,Middlesex,1992,4267,4057,210,4.9
51,121,Montgomery,1992,36705,34747,1958,5.3
51,125,Nelson,1992,6863,6355,508,7.4
51,127,New Kent,1992,5892,5568,324,5.5
51,131,Northampton,1992,5784,5256,528,9.1
51,133,Northumberland,1992,5413,4697,716,13.2
51,135,Nottoway,1992,6616,6182,434,6.6
51,137,Orange,1992,10865,9989,876,8.1
51,139,Page,1992,11813,10550,1263,10.7
51,141,Patrick,1992,9330,8887,443,4.7
51,143,Pittsylvania,1992,30767,28374,2393,7.8
51,145,Powhatan,1992,8236,7866,370,4.5
51,147,Prince Edward,1992,8662,7780,882,10.2
51,149,Prince George,1992,11949,11207,742,6.2
51,153,Prince William,1992,123863,118167,5696,4.6
51,155,Pulaski,1992,17432,15750,1682,9.6
51,157,Rappahannock,1992,4139,3829,310,7.5
51,159,Richmond,1992,3783,3419,364,9.6
51,161,Roanoke,1992,47097,45211,1886,4.0
51,163,Rockbridge,1992,10017,9074,943,9.4
51,165,Rockingham,1992,35111,33328,1783,5.1
51,167,Russell,1992,12610,11032,1578,12.5
51,169,Scott,1992,10160,9289,871,8.6
51,171,Shenandoah,1992,17637,16542,1095,6.2
51,173,Smyth,1992,18196,15831,2365,13.0
51,175,Southampton,1992,7833,7320,513,6.5
51,177,Spotsylvania,1992,34549,32484,2065,6.0
51,179,Stafford,1992,35900,34034,1866,5.2
51,181,Surry,1992,3230,2814,416,12.9
51,183,Sussex,1992,5012,4470,542,10.8
51,185,Tazewell,1992,20876,18070,2806,13.4
51,187,Warren,1992,14977,13406,1571,10.5
51,191,Washington,1992,25462,23490,1972,7.7
51,193,Westmoreland,1992,7905,6952,953,12.1
51,195,Wise,1992,16488,13978,2510,15.2
51,197,Wythe,1992,14184,12747,1437,10.1
51,199,York,1992,23003,22084,919,4.0
51,510,Alexandria city,1992,76996,72265,4731,6.1
51,520,Bristol city,1992,8736,8074,662,7.6
51,530,Buena Vista city,1992,3373,3000,373,11.1
51,540,Charlottesville city,1992,20057,19117,940,4.7
51,550,Chesapeake city,1992,87296,82527,4769,5.5
51,570,Colonial Heights city,1992,8917,8277,640,7.2
51,580,Covington city,1992,3062,2632,430,14.0
51,590,Danville city,1992,26964,24030,2934,10.9
51,595,Emporia city,1992,2574,2322,252,9.8
51,600,Fairfax city,1992,12480,12208,272,2.2
51,610,Falls Church city,1992,5829,5522,307,5.3
51,620,Franklin city,1992,3749,3526,223,5.9
51,630,Fredericksburg city,1992,10543,9617,926,8.8
51,640,Galax city,1992,3491,3270,221,6.3
51,650,Hampton city,1992,67089,62458,4631,6.9
51,660,Harrisonburg city,1992,16868,16277,591,3.5
51,670,Hopewell city,1992,11348,10163,1185,10.4
51,678,Lexington city,1992,2812,2662,150,5.3
51,680,Lynchburg city,1992,32350,30264,2086,6.4
51,683,Manassas city,1992,17754,16730,1024,5.8
51,685,Manassas Park city,1992,3864,3718,146,3.8
51,690,Martinsville city,1992,7831,7188,643,8.2
51,700,Newport News city,1992,85059,79330,5729,6.7
51,710,Norfolk city,1992,96974,90123,6851,7.1
51,720,Norton city,1992,1685,1539,146,8.7
51,730,Petersburg city,1992,17674,15591,2083,11.8
51,735,Poquoson city,1992,5762,5558,204,3.5
51,740,Portsmouth city,1992,47869,43917,3952,8.3
51,750,Radford city,1992,7112,6641,471,6.6
51,760,Richmond city,1992,103168,93905,9263,9.0
51,770,Roanoke city,1992,50778,47252,3526,6.9
51,775,Salem city,1992,13240,12579,661,5.0
51,790,Staunton city,1992,11483,10837,646,5.6
51,800,Suffolk city,1992,25756,23805,1951,7.6
51,810,Virginia Beach city,1992,204113,193652,10461,5.1
51,820,Waynesboro city,1992,9161,8382,779,8.5
51,830,Williamsburg city,1992,5937,5186,751,12.6
51,840,Winchester city,1992,12842,11621,1221,9.5
53,1,Adams,1992,8115,6935,1180,14.5
53,3,Asotin,1992,9991,9445,546,5.5
53,5,Benton,1992,65199,60310,4889,7.5
53,7,Chelan,1992,32474,28751,3723,11.5
53,9,Clallam,1992,23385,21306,2079,8.9
53,11,Clark,1992,132033,122743,9290,7.0
53,13,Columbia,1992,1422,1212,210,14.8
53,15,Cowlitz,1992,38215,34101,4114,10.8
53,17,Douglas,1992,16859,15359,1500,8.9
53,19,Ferry,1992,2859,2441,418,14.6
53,21,Franklin,1992,20652,18249,2403,11.6
53,23,Garfield,1992,1055,1019,36,3.4
53,25,Grant,1992,30101,26692,3409,11.3
53,27,Grays Harbor,1992,28119,24623,3496,12.4
53,29,Island,1992,24156,22707,1449,6.0
53,31,Jefferson,1992,8640,7856,784,9.1
53,33,King,1992,895264,847584,47680,5.3
53,35,Kitsap,1992,88513,83083,5430,6.1
53,37,Kittitas,1992,13636,11879,1757,12.9
53,39,Klickitat,1992,8123,6979,1144,14.1
53,41,Lewis,1992,27536,24445,3091,11.2
53,43,Lincoln,1992,4282,4054,228,5.3
53,45,Mason,1992,16046,14663,1383,8.6
53,47,Okanogan,1992,21014,18531,2483,11.8
53,49,Pacific,1992,7881,7019,862,10.9
53,51,Pend Oreille,1992,3680,3143,537,14.6
53,53,Pierce,1992,288047,266187,21860,7.6
53,55,San Juan,1992,5392,5057,335,6.2
53,57,Skagit,1992,42336,37935,4401,10.4
53,59,Skamania,1992,3808,3106,702,18.4
53,61,Snohomish,1992,269513,253818,15695,5.8
53,63,Spokane,1992,181129,168624,12505,6.9
53,65,Stevens,1992,14751,13064,1687,11.4
53,67,Thurston,1992,86225,80412,5813,6.7
53,69,Wahkiakum,1992,1562,1450,112,7.2
53,71,Walla Walla,1992,24576,22578,1998,8.1
53,73,Whatcom,1992,73352,67642,5710,7.8
53,75,Whitman,1992,17365,16951,414,2.4
53,77,Yakima,1992,109157,94174,14983,13.7
54,1,Barbour,1992,6270,5198,1072,17.1
54,3,Berkeley,1992,30972,28032,2940,9.5
54,5,Boone,1992,9317,7882,1435,15.4
54,7,Braxton,1992,5170,4111,1059,20.5
54,9,Brooke,1992,12014,10616,1398,11.6
54,11,Cabell,1992,44035,39816,4219,9.6
54,13,Calhoun,1992,3127,2496,631,20.2
54,15,Clay,1992,3147,2548,599,19.0
54,17,Doddridge,1992,2883,2596,287,10.0
54,19,Fayette,1992,17456,14916,2540,14.6
54,21,Gilmer,1992,2840,2478,362,12.7
54,23,Grant,1992,5347,4800,547,10.2
54,25,Greenbrier,1992,15230,13368,1862,12.2
54,27,Hampshire,1992,7684,6867,817,10.6
54,29,Hancock,1992,15918,14209,1709,10.7
54,31,Hardy,1992,5640,5261,379,6.7
54,33,Harrison,1992,31600,28091,3509,11.1
54,35,Jackson,1992,12937,11340,1597,12.3
54,37,Jefferson,1992,19588,17711,1877,9.6
54,39,Kanawha,1992,100321,91680,8641,8.6
54,41,Lewis,1992,7410,6425,985,13.3
54,43,Lincoln,1992,7350,6165,1185,16.1
54,45,Logan,1992,14923,12871,2052,13.8
54,47,McDowell,1992,8827,7422,1405,15.9
54,49,Marion,1992,24959,21282,3677,14.7
54,51,Marshall,1992,16497,14517,1980,12.0
54,53,Mason,1992,10232,8573,1659,16.2
54,55,Mercer,1992,28364,25490,2874,10.1
54,57,Mineral,1992,11661,10530,1131,9.7
54,59,Mingo,1992,10644,9304,1340,12.6
54,61,Monongalia,1992,38264,35233,3031,7.9
54,63,Monroe,1992,4979,4521,458,9.2
54,65,Morgan,1992,5900,5436,464,7.9
54,67,Nicholas,1992,10637,8989,1648,15.5
54,69,Ohio,1992,24377,22327,2050,8.4
54,71,Pendleton,1992,3661,3483,178,4.9
54,73,Pleasants,1992,3361,2938,423,12.6
54,75,Pocahontas,1992,4153,3564,589,14.2
54,77,Preston,1992,12701,11118,1583,12.5
54,79,Putnam,1992,21921,19897,2024,9.2
54,81,Raleigh,1992,30790,26961,3829,12.4
54,83,Randolph,1992,12642,11015,1627,12.9
54,85,Ritchie,1992,4506,3855,651,14.4
54,87,Roane,1992,6136,5089,1047,17.1
54,89,Summers,1992,4641,4002,639,13.8
54,91,Taylor,1992,6374,5624,750,11.8
54,93,Tucker,1992,3646,3149,497,13.6
54,95,Tyler,1992,4088,3659,429,10.5
54,97,Upshur,1992,9870,8559,1311,13.3
54,99,Wayne,1992,17018,15142,1876,11.0
54,101,Webster,1992,3330,2692,638,19.2
54,103,Wetzel,1992,7775,6707,1068,13.7
54,105,Wirt,1992,2077,1745,332,16.0
54,107,Wood,1992,43475,39332,4143,9.5
54,109,Wyoming,1992,8814,7415,1399,15.9
55,1,Adams,1992,6865,6408,457,6.7
55,3,Ashland,1992,7799,7157,642,8.2
55,5,Barron,1992,21954,20505,1449,6.6
55,7,Bayfield,1992,6868,6349,519,7.6
55,9,Brown,1992,114323,109430,4893,4.3
55,11,Buffalo,1992,7245,6815,430,5.9
55,13,Burnett,1992,6027,5601,426,7.1
55,15,Calumet,1992,22411,21212,1199,5.4
55,17,Chippewa,1992,26927,25220,1707,6.3
55,19,Clark,1992,15485,14255,1230,7.9
55,21,Columbia,1992,26108,24545,1563,6.0
55,23,Crawford,1992,8736,8186,550,6.3
55,25,Dane,1992,230975,226018,4957,2.1
55,27,Dodge,1992,40724,38403,2321,5.7
55,29,Door,1992,14771,13635,1136,7.7
55,31,Douglas,1992,20986,19358,1628,7.8
55,33,Dunn,1992,18919,17856,1063,5.6
55,35,Eau Claire,1992,45571,42939,2632,5.8
55,37,Florence,1992,1526,1357,169,11.1
55,39,Fond du Lac,1992,52351,50054,2297,4.4
55,41,Forest,1992,4259,3942,317,7.4
55,43,Grant,1992,25325,23956,1369,5.4
55,45,Green,1992,18262,17447,815,4.5
55,47,Green Lake,1992,10159,9588,571,5.6
55,49,Iowa,1992,12668,12101,567,4.5
55,51,Iron,1992,3192,2919,273,8.6
55,53,Jackson,1992,8692,8059,633,7.3
55,55,Jefferson,1992,38122,36190,1932,5.1
55,57,Juneau,1992,10781,9936,845,7.8
55,59,Kenosha,1992,71304,67029,4275,6.0
55,61,Kewaunee,1992,10459,9782,677,6.5
55,63,La Crosse,1992,55597,53167,2430,4.4
55,65,Lafayette,1992,8424,7990,434,5.2
55,67,Langlade,1992,9264,8626,638,6.9
55,69,Lincoln,1992,14532,13599,933,6.4
55,71,Manitowoc,1992,41750,39381,2369,5.7
55,73,Marathon,1992,65492,61941,3551,5.4
55,75,Marinette,1992,19769,18144,1625,8.2
55,77,Marquette,1992,6343,5901,442,7.0
55,78,Menominee,1992,1753,1577,176,10.0
55,79,Milwaukee,1992,476423,452104,24319,5.1
55,81,Monroe,1992,18860,17570,1290,6.8
55,83,Oconto,1992,14311,13087,1224,8.6
55,85,Oneida,1992,17391,16532,859,4.9
55,87,Outagamie,1992,89206,85947,3259,3.7
55,89,Ozaukee,1992,43174,41530,1644,3.8
55,91,Pepin,1992,3383,3164,219,6.5
55,93,Pierce,1992,18928,17855,1073,5.7
55,95,Polk,1992,18206,16789,1417,7.8
55,97,Portage,1992,36597,34909,1688,4.6
55,99,Price,1992,7618,7145,473,6.2
55,101,Racine,1992,91710,85241,6469,7.1
55,103,Richland,1992,8297,7746,551,6.6
55,105,Rock,1992,75098,69068,6030,8.0
55,107,Rusk,1992,6871,6177,694,10.1
55,109,St. Croix,1992,28758,27147,1611,5.6
55,111,Sauk,1992,27504,25918,1586,5.8
55,113,Sawyer,1992,7470,6830,640,8.6
55,115,Shawano,1992,17939,16779,1160,6.5
55,117,Sheboygan,1992,56522,54106,2416,4.3
55,119,Taylor,1992,10053,9297,756,7.5
55,121,Trempealeau,1992,13554,12409,1145,8.4
55,123,Vernon,1992,12628,11851,777,6.2
55,125,Vilas,1992,8930,8477,453,5.1
55,127,Walworth,1992,45471,43716,1755,3.9
55,129,Washburn,1992,6807,6274,533,7.8
55,131,Washington,1992,57553,54793,2760,4.8
55,133,Waukesha,1992,183124,175699,7425,4.1
55,135,Waupaca,1992,24382,23192,1190,4.9
55,137,Waushara,1992,9312,8664,648,7.0
55,139,Winnebago,1992,88742,85766,2976,3.4
55,141,Wood,1992,38958,36800,2158,5.5
56,1,Albany,1992,16015,15568,447,2.8
56,3,Big Horn,1992,4828,4512,316,6.5
56,5,Campbell,1992,16766,15849,917,5.5
56,7,Carbon,1992,8327,7854,473,5.7
56,9,Converse,1992,6005,5667,338,5.6
56,11,Crook,1992,2759,2673,86,3.1
56,13,Fremont,1992,16111,14929,1182,7.3
56,15,Goshen,1992,6061,5790,271,4.5
56,17,Hot Springs,1992,2448,2317,131,5.4
56,19,Johnson,1992,3299,3114,185,5.6
56,21,Laramie,1992,37204,35688,1516,4.1
56,23,Lincoln,1992,6327,5837,490,7.7
56,25,Natrona,1992,31232,29016,2216,7.1
56,27,Niobrara,1992,1156,1102,54,4.7
56,29,Park,1992,13357,12805,552,4.1
56,31,Platte,1992,3921,3705,216,5.5
56,33,Sheridan,1992,12545,11842,703,5.6
56,35,Sublette,1992,2788,2699,89,3.2
56,37,Sweetwater,1992,21136,19862,1274,6.0
56,39,Teton,1992,9001,8752,249,2.8
56,41,Uinta,1992,10258,9425,833,8.1
56,43,Washakie,1992,4456,4200,256,5.7
56,45,Weston,1992,3216,3037,179,5.6
72,1,Adjuntas Municipio,1992,5323,4406,917,17.2
72,3,Aguada Municipio,1992,14615,11340,3275,22.4
72,5,Aguadilla Municipio,1992,20895,16269,4626,22.1
72,7,Aguas Buenas Municipio,1992,7732,6208,1524,19.7
72,9,Aibonito Municipio,1992,9572,8128,1444,15.1
72,11,Anasco Municipio,1992,9984,7801,2183,21.9
72,13,Arecibo Municipio,1992,29010,23337,5673,19.6
72,15,Arroyo Municipio,1992,4873,3815,1058,21.7
72,17,Barceloneta Municipio,1992,6498,5012,1486,22.9
72,19,Barranquitas Municipio,1992,6873,5889,984,14.3
72,21,Bayamon Municipio,1992,80796,71066,9730,12.0
72,23,Cabo Rojo Municipio,1992,13785,11269,2516,18.3
72,25,Caguas Municipio,1992,52845,45075,7770,14.7
72,27,Camuy Municipio,1992,9049,7225,1824,20.2
72,29,Canovanas Municipio,1992,12383,10104,2279,18.4
72,31,Carolina Municipio,1992,71968,63972,7996,11.1
72,33,Catano Municipio,1992,10434,9030,1404,13.5
72,35,Cayey Municipio,1992,15308,12414,2894,18.9
72,37,Ceiba Municipio,1992,5238,4304,934,17.8
72,39,Ciales Municipio,1992,5249,4117,1132,21.6
72,41,Cidra Municipio,1992,11583,9728,1855,16.0
72,43,Coamo Municipio,1992,8860,6898,1962,22.1
72,45,Comerio Municipio,1992,5511,4446,1065,19.3
72,47,Corozal Municipio,1992,9097,7592,1505,16.5
72,49,Culebra Municipio,1992,773,728,45,5.8
72,51,Dorado Municipio,1992,9924,8408,1516,15.3
72,53,Fajardo Municipio,1992,12916,10253,2663,20.6
72,54,Florida Municipio,1992,2727,2053,674,24.7
72,55,Guanica Municipio,1992,5621,4096,1525,27.1
72,57,Guayama Municipio,1992,10664,8190,2474,23.2
72,59,Guayanilla Municipio,1992,6569,4865,1704,25.9
72,61,Guaynabo Municipio,1992,35738,32833,2905,8.1
72,63,Gurabo Municipio,1992,9995,8259,1736,17.4
72,65,Hatillo Municipio,1992,9880,7841,2039,20.6
72,67,Hormigueros Municipio,1992,6449,5335,1114,17.3
72,69,Humacao Municipio,1992,18596,15099,3497,18.8
72,71,Isabela Municipio,1992,12155,9338,2817,23.2
72,73,Jayuya Municipio,1992,3880,3287,593,15.3
72,75,Juana Diaz Municipio,1992,12612,9775,2837,22.5
72,77,Juncos Municipio,1992,9303,7506,1797,19.3
72,79,Lajas Municipio,1992,8938,7171,1767,19.8
72,81,Lares Municipio,1992,7587,5911,1676,22.1
72,83,Las Marias Municipio,1992,3937,3381,556,14.1
72,85,Las Piedras Municipio,1992,8901,7357,1544,17.3
72,87,Loiza Municipio,1992,8406,7146,1260,15.0
72,89,Luquillo Municipio,1992,6582,4844,1738,26.4
72,91,Manati Municipio,1992,12689,9993,2696,21.2
72,93,Maricao Municipio,1992,2219,1899,320,14.4
72,95,Maunabo Municipio,1992,3009,2221,788,26.2
72,97,Mayaguez Municipio,1992,35505,29636,5869,16.5
72,99,Moca Municipio,1992,11839,9331,2508,21.2
72,101,Morovis Municipio,1992,7650,6030,1620,21.2
72,103,Naguabo Municipio,1992,6489,5097,1392,21.5
72,105,Naranjito Municipio,1992,6923,5601,1322,19.1
72,107,Orocovis Municipio,1992,5793,4536,1257,21.7
72,109,Patillas Municipio,1992,5511,3984,1527,27.7
72,111,Penuelas Municipio,1992,6717,5026,1691,25.2
72,113,Ponce Municipio,1992,58761,47707,11054,18.8
72,115,Quebradillas Municipio,1992,8803,7581,1222,13.9
